product,category,rating,review_title,sentence
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Excellent,"Cons: battery is average, speed and performance is average"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Excellent,Overall unmatchable value for money at this price
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Very good phone
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Value of money camera is not so good as I expected but the battery backup is really good and charging speed is also average but the design and look is really awesome and speed of phone is also very nice
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,First of all the delivery experience was great
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,Phone is great value for money in this price range
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,"Good display, camera and performance"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,Worth to buy
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Value-for-money,"I speak to my brother, my sister and my house or my friend for whatever phone I do and I record those people because the mobile of the honor is very good and everything else is very fine and to be a taillight Don't ask man is very good"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Value-for-money,"I bought a lot of honor phones from Flipkart above like the Honor 6x,, Honor 7a which I do on my own and Honor 9 Light On and Light Honor 8x,, This time I took a honor 10 lite for brother"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Value-for-money,Thanks flipkart ❤️
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,This is the review for 3GB model I bought on fk
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,Using from past 1+ month as my primary device
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,Performance is avg and at times slower than 2GB redmi 7 overall
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,RAM management is worst and it can't even hold 2 apps in RAM at a time
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,"When you go to any UPI app to complete payment from any shopping app or ticket booking app and come back to shopping app, it will reload and payments will fail due to app reloading"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,"Even system apps like settings, contacts etc will reload everytime"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"Hi everyone , The phone looks amazing"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Battery back is also descent
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"Lasts a whole day , front camera is the highlight"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Emui as always is so beautiful
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Got an update just after unboxing ( update size around 3 gb ) overall my upgrade from honor 9 n to 10 lite is great one
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,I'm happy tq # Huawei # Honor # And Flipkart
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Best mobile in this price
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Colorful led notification light
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Full charge in 2 hours
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,UI & camera is also best
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,You will also get latest security update upto timely
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,It is very good phone rate is good But only 2 slots provided one for sim and other for card we can't have two Sim if memory card is put on if memory card is sacrificed then and then only we can put sim Display is good photograps are coming nicely
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Good quality product,Honor 10 lite is a Killer phone in this price segmentI like Super selfie 24MP and Sreen ratio is more than 90%Thanks Flipkart for your Big billion Days Sale and also thank to Honor india
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,best cemera in this price range
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,And processer 710 kirin ka is the best
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,In 8000 price range
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,Display best 1080p resolution
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,Divice fully optimized
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,No ussuesAnd i am using this phone 6 month
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,Phone work excellent
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,This is really worth for money nice product from honor i loved it
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Wonderful,good battery is awesome and display awesome and I like this mobile
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,"Phone has awesome performance, can play pubg in high end graphic, it also have some pre installed apps which r very useful, guys now app like mx player etc have lots of ads in it so it's good to have pre installed apps in phone"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,"Notification light emits colourful light, which is good"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,Got this for ₹8k
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,"Needs more care as back is of plastic and glossy, so thin lamination is must, however they provided a phone case and screen guard"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,Best phon in this price range
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,Good camera good battery good screen
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,But there are two or three features not like honor 7A
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,If they were I will more happy
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,good phone at a deal od just rs 7000 on big billion days
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,"i bought it for my father and i must say,the phone is just brilliant"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,display is fhd+ and viewing angles are best
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,camera is awesome at this price point
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,can shot good pictures with the camera
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,AI can also enhance the photo a lot
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,audio is ok
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,no problems with loudness but lacks base
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,emui is filled with lots of stuff
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,kirin 710 does the job well
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,only con is that the battery is above average
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,"not best at this segment,and at this price point li"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,I have been using SamsungA9 for a while now(cost is for 32k) and this mobile also same screen size
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,But because of better screen to body ratio this mobile is more easy to use
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,In two days I were in phone call for 4 hours and lot of browsing
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,The battery is sufficient enough and better than my year old SamsungA9
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,In this price brocket this is the only mobile with qhd resolution while all other mobiles are 750 pixel which makes reading bad
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,MY RECOMENDATION IS GO this mobile
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,I'm doing this review after one month of use this phone
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,Firstly I am not here talking about looking of this phone camera display they all good
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,Now coming to the reality of this phone
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,I'm facing the hanging or freezing problem from day one
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,Battery performance is decent not upto the mark
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,And one more thing I am facing about it's sound problem like when you listen song or something with earphone sound drops suddenly
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,Not a gaming phone at all
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,Overall don't go for it friends
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Expected a better product,There is many
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,The mobile is pretty good as per price but u can either use two sim or one sim and memory card i
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,e it has a hybrid slot
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,which is a big drawback and battery back up is also poor
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,Rather than that very sleek phone light weight and good performance
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,Mind Blowing Purchase And Good Relationship With Honor Family I wanted to take Honor Play 970AI But finally I bought Honor 10liteAm Happy with this and Thank flipkart for this happinessThis Phone Performance Is To Good processer is super fast Hisilocon Kirin 710FCamera Quality Is Very GoodThanks Again To Flipkart And There Working Staf
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,perfect look and gorgeous design
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,thanks to flipkart for the amazing packaging as well
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,The phone is very well balanced and everything is very good at this price
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,Cameras are extremely great specially low light photography is just awesome
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,"great one, it was a gift which is loved by my uncle"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,thank you Flipkart
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,"I can say it was a ""khushiyon ki home delivery"" for my Uncle"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,good but now better options are available in market
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Decent product,further front camera is not really good as they mentioned it's just ok ok
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,"Excellent performer, the phone click's super images that matches with professionals"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,The processing​ speed also very good
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,Compact design and easy to use
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,Value for money
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,The phone is too nice I am loving it very much
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,This is my second honor phone first is honor 9 lite
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,So nice camera 📸 and nice looks
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Value for money phone
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Bought it for my sister
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,I have honor 6x(still running fine)
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,I trust huwaei honor series
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Highly reliable phone
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Awesome but shot from camara need some more clarity and details
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Hope Honor improve it through software update 🙏🙏👏👏😊😊😊
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Excellent,Honor 10 lite is an amazing mobile I have used honor 9 lite as well and it was awesome as well
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Excellent,I have been using mobile for a month now and haven't faced any problem yet
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Excellent,It looks fab
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,"Camera is one of the best at this range, pictures quality is very clean and edge capture is excellent"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,"Display viewing good, look also good, processor fast and for gaming turbo 2"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,0 makhan but battery is very bad
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,worth of Money
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,Nice phone in this price range with extra ordinary display and nice bettry back up
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,overall performance is very good
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,Phone is very good
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,"Good camera, good battery back up"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,But one problem is phone hanging problem
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,All most all good
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,"flipkart supefast delivery, excellent phone","Received the product within 24 hours, really superb service by flipkart"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,"flipkart supefast delivery, excellent phone",The mobile Honor 10 lite is an excellent product
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,"flipkart supefast delivery, excellent phone","Pros-camera, display, processor, battery"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,"flipkart supefast delivery, excellent phone",Cons- not found till
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,"flipkart supefast delivery, excellent phone",Very nice mobile and i highly recommend to buy
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,I already have 10 lite my sis like to use this phone so I orded its good awasome phone I love it
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,"over all it's a good product ,except display quality and,the body made with plastic"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,"It also have a charging intecator it's aplus point and the design was good ,fastest finger print sensitivity and face unlocking system,at this price it's a good product, value for money"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,"Now am using like for about a month, and its pretty awesome for this range, especially great in performance and display, battery is quite impressive as i was not expecting that much from honor"
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,"For camera i would rate 3 upon 5, since camera is quite contrasting and does not show details, but quite good for selfie lovers, I just love phone, since i bought for its performance and display"
